date,organization,organization_id,org_type,category,requested_quantity,unit,urgency,is_event_day,day_of_week,month,is_weekend,is_simulated
2025-02-23,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,44.77,kg,HIGH,False,Sunday,2,True,True
2025-02-23,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,5.61,kg,LOW,False,Sunday,2,True,True
2025-02-23,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,8.89,kg,MEDIUM,False,Sunday,2,True,True
2025-02-23,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,105.18,kg,MEDIUM,False,Sunday,2,True,True
2025-02-24,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,108.53,kg,MEDIUM,False,Monday,2,False,True
2025-02-24,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,12.5,kg,LOW,False,Monday,2,False,True
2025-02-24,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,25.67,kg,HIGH,False,Monday,2,False,True
2025-02-24,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,52.61,kg,CRITICAL,False,Monday,2,False,True
2025-02-25,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,93.12,kg,LOW,False,Tuesday,2,False,True
2025-02-25,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,125.65,kg,MEDIUM,False,Tuesday,2,False,True
2025-02-25,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,18.13,kg,MEDIUM,False,Tuesday,2,False,True
2025-02-25,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,69.03,kg,HIGH,False,Tuesday,2,False,True
2025-02-25,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,68.52,kg,CRITICAL,False,Tuesday,2,False,True
2025-02-26,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,49.25,kg,CRITICAL,False,Wednesday,2,False,True
2025-02-26,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,215.47,kg,LOW,False,Wednesday,2,False,True
2025-02-26,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,76.75,kg,HIGH,False,Wednesday,2,False,True
2025-02-26,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,20.62,kg,MEDIUM,False,Wednesday,2,False,True
2025-02-26,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,33.81,kg,HIGH,False,Wednesday,2,False,True
2025-02-27,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,156.54,kg,HIGH,False,Thursday,2,False,True
2025-02-27,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,10.3,kg,MEDIUM,False,Thursday,2,False,True
2025-02-27,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,31.93,kg,HIGH,False,Thursday,2,False,True
2025-02-27,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,80.71,kg,MEDIUM,False,Thursday,2,False,True
2025-02-28,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,67.83,kg,HIGH,False,Friday,2,False,True
2025-02-28,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,166.82,kg,MEDIUM,False,Friday,2,False,True
2025-02-28,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,24.39,kg,MEDIUM,False,Friday,2,False,True
2025-02-28,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,116.96,kg,HIGH,False,Friday,2,False,True
2025-03-01,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,41.67,kg,HIGH,False,Saturday,3,True,True
2025-03-01,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,42.11,kg,HIGH,False,Saturday,3,True,True
2025-03-02,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,15.2,kg,HIGH,False,Sunday,3,True,True
2025-03-02,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,43.38,kg,HIGH,False,Sunday,3,True,True
2025-03-02,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,11.78,kg,HIGH,False,Sunday,3,True,True
2025-03-02,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,27.46,kg,HIGH,False,Sunday,3,True,True
2025-03-03,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,11.48,kg,LOW,False,Monday,3,False,True
2025-03-03,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,21.73,kg,MEDIUM,False,Monday,3,False,True
2025-03-03,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,37.93,kg,HIGH,False,Monday,3,False,True
2025-03-03,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,42.6,kg,MEDIUM,False,Monday,3,False,True
2025-03-04,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,15.89,kg,MEDIUM,False,Tuesday,3,False,True
2025-03-04,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,18.52,kg,MEDIUM,False,Tuesday,3,False,True
2025-03-04,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,109.76,kg,LOW,False,Tuesday,3,False,True
2025-03-04,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,32.85,kg,HIGH,False,Tuesday,3,False,True
2025-03-05,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,87.99,kg,MEDIUM,False,Wednesday,3,False,True
2025-03-06,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,99.79,kg,MEDIUM,False,Thursday,3,False,True
2025-03-06,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,120.66,kg,MEDIUM,False,Thursday,3,False,True
2025-03-06,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,32.01,kg,HIGH,False,Thursday,3,False,True
2025-03-07,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,36.37,kg,MEDIUM,False,Friday,3,False,True
2025-03-07,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,6.78,kg,CRITICAL,False,Friday,3,False,True
2025-03-07,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,17.22,kg,MEDIUM,False,Friday,3,False,True
2025-03-07,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,79.53,kg,CRITICAL,False,Friday,3,False,True
2025-03-08,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,36.71,kg,CRITICAL,False,Saturday,3,True,True
2025-03-08,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,20.58,kg,MEDIUM,False,Saturday,3,True,True
2025-03-08,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,50.26,kg,CRITICAL,False,Saturday,3,True,True
2025-03-09,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,75.38,kg,MEDIUM,False,Sunday,3,True,True
2025-03-09,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,218.65,kg,LOW,False,Sunday,3,True,True
2025-03-09,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,14.37,kg,MEDIUM,False,Sunday,3,True,True
2025-03-09,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,39.09,kg,HIGH,False,Sunday,3,True,True
2025-03-10,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,102.33,kg,LOW,False,Monday,3,False,True
2025-03-10,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,22.87,kg,MEDIUM,False,Monday,3,False,True
2025-03-10,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,84.14,kg,MEDIUM,False,Monday,3,False,True
2025-03-11,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,8.31,kg,HIGH,False,Tuesday,3,False,True
2025-03-11,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,102.27,kg,MEDIUM,False,Tuesday,3,False,True
2025-03-11,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,63.21,kg,HIGH,False,Tuesday,3,False,True
2025-03-12,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,35.54,kg,CRITICAL,False,Wednesday,3,False,True
2025-03-12,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,33.0,kg,MEDIUM,False,Wednesday,3,False,True
2025-03-12,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,15.89,kg,MEDIUM,False,Wednesday,3,False,True
2025-03-12,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,31.24,kg,MEDIUM,False,Wednesday,3,False,True
2025-03-12,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,25.01,kg,LOW,False,Wednesday,3,False,True
2025-03-13,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,115.22,kg,LOW,False,Thursday,3,False,True
2025-03-13,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,30.44,kg,MEDIUM,False,Thursday,3,False,True
2025-03-14,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,31.75,kg,HIGH,False,Friday,3,False,True
2025-03-14,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,56.23,kg,MEDIUM,False,Friday,3,False,True
2025-03-14,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,40.09,kg,HIGH,False,Friday,3,False,True
2025-03-15,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,24.42,kg,CRITICAL,False,Saturday,3,True,True
2025-03-15,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,79.5,kg,MEDIUM,False,Saturday,3,True,True
2025-03-15,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,13.71,kg,MEDIUM,False,Saturday,3,True,True
2025-03-15,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,43.61,kg,HIGH,False,Saturday,3,True,True
2025-03-16,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,48.15,kg,MEDIUM,False,Sunday,3,True,True
2025-03-16,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,18.46,kg,MEDIUM,False,Sunday,3,True,True
2025-03-16,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,41.97,kg,HIGH,False,Sunday,3,True,True
2025-03-17,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,72.41,kg,HIGH,False,Monday,3,False,True
2025-03-17,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,54.01,kg,LOW,False,Monday,3,False,True
2025-03-17,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,18.2,kg,MEDIUM,False,Monday,3,False,True
2025-03-17,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,51.73,kg,MEDIUM,False,Monday,3,False,True
2025-03-17,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,44.87,kg,CRITICAL,False,Monday,3,False,True
2025-03-18,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,42.26,kg,HIGH,False,Tuesday,3,False,True
2025-03-18,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,67.79,kg,MEDIUM,False,Tuesday,3,False,True
2025-03-18,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,81.15,kg,HIGH,False,Tuesday,3,False,True
2025-03-19,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,43.93,kg,HIGH,False,Wednesday,3,False,True
2025-03-19,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,86.07,kg,MEDIUM,False,Wednesday,3,False,True
2025-03-19,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,35.69,kg,LOW,False,Wednesday,3,False,True
2025-03-19,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,8.28,kg,HIGH,False,Wednesday,3,False,True
2025-03-19,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,77.86,kg,MEDIUM,False,Wednesday,3,False,True
2025-03-20,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,31.98,kg,MEDIUM,False,Thursday,3,False,True
2025-03-20,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,61.48,kg,MEDIUM,False,Thursday,3,False,True
2025-03-20,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,83.84,kg,HIGH,False,Thursday,3,False,True
2025-03-20,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,58.13,kg,HIGH,False,Thursday,3,False,True
2025-03-21,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,46.94,kg,MEDIUM,False,Friday,3,False,True
2025-03-21,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,21.78,kg,HIGH,False,Friday,3,False,True
2025-03-21,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,14.79,kg,HIGH,False,Friday,3,False,True
2025-03-21,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,46.02,kg,LOW,False,Friday,3,False,True
2025-03-21,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,20.36,kg,HIGH,False,Friday,3,False,True
2025-03-22,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,18.54,kg,HIGH,True,Saturday,3,True,True
2025-03-22,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,158.91,kg,MEDIUM,True,Saturday,3,True,True
2025-03-22,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,37.41,kg,MEDIUM,True,Saturday,3,True,True
2025-03-22,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,67.08,kg,MEDIUM,True,Saturday,3,True,True
2025-03-23,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,85.37,kg,HIGH,True,Sunday,3,True,True
2025-03-23,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,32.98,kg,HIGH,True,Sunday,3,True,True
2025-03-24,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,72.77,kg,HIGH,True,Monday,3,False,True
2025-03-24,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,50.07,kg,LOW,True,Monday,3,False,True
2025-03-24,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,30.53,kg,LOW,True,Monday,3,False,True
2025-03-25,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,53.36,kg,LOW,True,Tuesday,3,False,True
2025-03-25,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,28.26,kg,LOW,True,Tuesday,3,False,True
2025-03-25,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,28.09,kg,MEDIUM,True,Tuesday,3,False,True
2025-03-26,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,76.01,kg,MEDIUM,True,Wednesday,3,False,True
2025-03-26,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,7.93,kg,HIGH,True,Wednesday,3,False,True
2025-03-26,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,46.4,kg,MEDIUM,True,Wednesday,3,False,True
2025-03-27,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,82.35,kg,HIGH,True,Thursday,3,False,True
2025-03-27,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,34.99,kg,HIGH,True,Thursday,3,False,True
2025-03-27,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,93.21,kg,MEDIUM,True,Thursday,3,False,True
2025-03-27,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,82.64,kg,MEDIUM,True,Thursday,3,False,True
2025-03-28,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,17.54,kg,CRITICAL,True,Friday,3,False,True
2025-03-28,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,86.7,kg,HIGH,True,Friday,3,False,True
2025-03-28,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,77.87,kg,LOW,True,Friday,3,False,True
2025-03-28,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,105.46,kg,CRITICAL,True,Friday,3,False,True
2025-03-29,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,155.76,kg,CRITICAL,False,Saturday,3,True,True
2025-03-29,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,40.44,kg,HIGH,False,Saturday,3,True,True
2025-03-30,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,111.54,kg,HIGH,False,Sunday,3,True,True
2025-03-31,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,15.62,kg,CRITICAL,False,Monday,3,False,True
2025-03-31,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,20.77,kg,HIGH,False,Monday,3,False,True
2025-03-31,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,22.66,kg,MEDIUM,False,Monday,3,False,True
2025-03-31,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,99.25,kg,MEDIUM,False,Monday,3,False,True
2025-04-01,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,27.94,kg,MEDIUM,False,Tuesday,4,False,True
2025-04-01,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,47.93,kg,HIGH,False,Tuesday,4,False,True
2025-04-01,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,64.29,kg,HIGH,False,Tuesday,4,False,True
2025-04-02,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,33.29,kg,HIGH,False,Wednesday,4,False,True
2025-04-02,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,41.48,kg,HIGH,False,Wednesday,4,False,True
2025-04-02,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,18.07,kg,MEDIUM,False,Wednesday,4,False,True
2025-04-02,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,48.76,kg,LOW,False,Wednesday,4,False,True
2025-04-02,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,37.83,kg,MEDIUM,False,Wednesday,4,False,True
2025-04-03,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,33.82,kg,HIGH,False,Thursday,4,False,True
2025-04-03,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,45.02,kg,MEDIUM,False,Thursday,4,False,True
2025-04-03,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,34.59,kg,HIGH,False,Thursday,4,False,True
2025-04-03,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,104.1,kg,HIGH,False,Thursday,4,False,True
2025-04-04,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,52.1,kg,HIGH,False,Friday,4,False,True
2025-04-04,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,5.28,kg,MEDIUM,False,Friday,4,False,True
2025-04-04,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,12.21,kg,MEDIUM,False,Friday,4,False,True
2025-04-04,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,46.56,kg,HIGH,False,Friday,4,False,True
2025-04-05,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,23.84,kg,MEDIUM,False,Saturday,4,True,True
2025-04-05,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,189.12,kg,MEDIUM,False,Saturday,4,True,True
2025-04-05,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,31.24,kg,HIGH,False,Saturday,4,True,True
2025-04-06,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,26.13,kg,LOW,False,Sunday,4,True,True
2025-04-06,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,29.35,kg,MEDIUM,False,Sunday,4,True,True
2025-04-06,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,35.02,kg,CRITICAL,False,Sunday,4,True,True
2025-04-07,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,60.82,kg,CRITICAL,False,Monday,4,False,True
2025-04-07,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,14.65,kg,MEDIUM,False,Monday,4,False,True
2025-04-07,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,16.99,kg,HIGH,False,Monday,4,False,True
2025-04-08,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,38.73,kg,MEDIUM,False,Tuesday,4,False,True
2025-04-08,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,26.31,kg,HIGH,False,Tuesday,4,False,True
2025-04-08,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,25.08,kg,HIGH,False,Tuesday,4,False,True
2025-04-09,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,26.44,kg,HIGH,False,Wednesday,4,False,True
2025-04-09,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,94.99,kg,MEDIUM,False,Wednesday,4,False,True
2025-04-09,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,24.78,kg,HIGH,False,Wednesday,4,False,True
2025-04-09,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,32.93,kg,LOW,False,Wednesday,4,False,True
2025-04-09,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,15.09,kg,HIGH,False,Wednesday,4,False,True
2025-04-10,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,80.58,kg,MEDIUM,False,Thursday,4,False,True
2025-04-10,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,44.79,kg,CRITICAL,False,Thursday,4,False,True
2025-04-10,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,30.29,kg,MEDIUM,False,Thursday,4,False,True
2025-04-10,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,16.13,kg,MEDIUM,False,Thursday,4,False,True
2025-04-11,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,29.48,kg,LOW,False,Friday,4,False,True
2025-04-11,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,24.88,kg,MEDIUM,False,Friday,4,False,True
2025-04-11,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,14.57,kg,LOW,False,Friday,4,False,True
2025-04-11,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,28.21,kg,MEDIUM,False,Friday,4,False,True
2025-04-11,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,22.8,kg,HIGH,False,Friday,4,False,True
2025-04-12,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,76.99,kg,CRITICAL,False,Saturday,4,True,True
2025-04-12,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,29.15,kg,MEDIUM,False,Saturday,4,True,True
2025-04-12,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,52.89,kg,LOW,False,Saturday,4,True,True
2025-04-12,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,57.35,kg,CRITICAL,False,Saturday,4,True,True
2025-04-13,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Fresh Produce,122.14,kg,MEDIUM,False,Sunday,4,True,True
2025-04-13,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,12.32,kg,HIGH,False,Sunday,4,True,True
2025-04-13,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,59.89,kg,MEDIUM,False,Sunday,4,True,True
2025-04-13,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,77.24,kg,LOW,False,Sunday,4,True,True
2025-04-14,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,12.8,kg,HIGH,False,Monday,4,False,True
2025-04-14,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,44.39,kg,HIGH,False,Monday,4,False,True
2025-04-14,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,36.07,kg,HIGH,False,Monday,4,False,True
2025-04-15,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,36.45,kg,MEDIUM,False,Tuesday,4,False,True
2025-04-15,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,21.5,kg,MEDIUM,False,Tuesday,4,False,True
2025-04-15,Sunrise Youth Foundation,hist-rec-004,NGO,Cooked Meals,18.11,kg,MEDIUM,False,Tuesday,4,False,True
2025-04-16,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,68.29,kg,HIGH,False,Wednesday,4,False,True
2025-04-16,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,38.7,kg,HIGH,False,Wednesday,4,False,True
2025-04-16,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,31.25,kg,CRITICAL,False,Wednesday,4,False,True
2025-04-16,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,28.53,kg,MEDIUM,False,Wednesday,4,False,True
2025-04-16,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Cooked Meals,82.65,kg,HIGH,False,Wednesday,4,False,True
2025-04-17,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,26.18,kg,HIGH,False,Thursday,4,False,True
2025-04-17,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Food Surplus,101.53,kg,HIGH,False,Thursday,4,False,True
2025-04-17,City Bridge Women's NGO,hist-rec-003,NGO,Cooked Meals,39.75,kg,HIGH,False,Thursday,4,False,True
2025-04-17,Riverside Community Shelter,hist-rec-005,COMMUNITY_SHELTER,Food Surplus,73.7,kg,HIGH,False,Thursday,4,False,True
2025-04-18,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Food Surplus,65.14,kg,HIGH,False,Friday,4,False,True
2025-04-18,Metro Food Bank NGO,hist-rec-002,FOOD_BANK,Bakery Items,52.2,kg,MEDIUM,False,Friday,4,False,True
2025-04-18,City Bridge Women's NGO,hist-rec-003,NGO,Bakery Items,20.51,kg,MEDIUM,False,Friday,4,False,True
2025-04-18,Sunrise Youth Foundation,hist-rec-004,NGO,Fresh Produce,86.75,kg,HIGH,False,Friday,4,False,True
2025-04-19,Hope Community Shelter,hist-rec-001,COMMUNITY_SHELTER,Cooked Meals,45.05,kg,HIGH,False,Saturday,4,True,True
